1317	17	200	2021-01-19	2027-08-08	2027-08-16	Smoking Single
1318	11	62	2018-05-13	2019-05-30	2019-06-04	Penthouse
1319	20	119	2020-12-25	2027-04-28	2027-05-16	Suite
1320	17	139	2018-02-09	2020-05-21	2020-06-02	Smoking Double
1321	7	106	2023-09-13	2029-04-04	2029-04-17	Family Style
1322	13	107	2012-06-01	2019-12-09	2019-12-15	Double
1323	11	147	2022-10-27	2029-10-11	2029-10-16	Family Style
1324	3	178	2012-09-16	2015-07-05	2015-07-22	Smoking Single
1325	4	85	2021-01-17	2026-01-17	2026-01-25	Double
1326	12	185	2015-03-28	2021-04-14	2021-04-20	Family Style
1327	17	118	2023-04-08	2024-05-29	2024-06-09	Penthouse
1328	12	78	2014-03-31	2016-08-19	2016-08-25	Double
1329	8	41	2024-02-08	2025-06-25	2025-07-01	Family Style
1330	18	59	2017-05-09	2018-06-04	2018-06-24	Smoking Single
1331	4	8	2023-03-16	2026-02-14	2026-02-16	King
1332	7	21	2019-06-19	2021-06-12	2021-06-14	Double
1333	19	2	2020-11-23	2027-09-16	2027-10-01	Smoking Single
1334	13	176	2018-11-21	2020-07-04	2020-07-12	Smoking Single
1335	11	94	2020-02-15	2025-11-07	2025-11-11	King
1336	1	32	2016-05-05	2022-01-30	2022-02-10	Single
1337	11	15	2020-09-02	2029-05-14	2029-05-25	Smoking Single
1338	20	142	2015-04-01	2022-09-14	2022-09-22	Family Style
1339	11	20	2020-04-24	2028-07-27	2028-08-01	Family Style
1340	17	70	2015-04-15	2017-05-01	2017-05-17	Smoking Double
1341	10	189	2021-09-08	2024-05-27	2024-06-17	King
1342	15	23	2014-01-02	2014-11-16	2014-11-18	Suite
1343	1	192	2020-10-21	2029-01-16	2029-01-31	Smoking Single
1344	16	77	2015-05-16	2022-05-21	2022-06-08	Family Style
1345	16	56	2020-01-27	2025-07-30	2025-08-02	Penthouse
1346	7	144	2012-01-01	2021-07-29	2021-08-19	Smoking Single
1347	4	199	2020-07-17	2025-09-05	2025-09-08	King
1348	1	44	2013-06-19	2023-02-17	2023-02-20	King
1349	17	59	2022-04-02	2029-04-27	2029-05-13	Suite
1350	8	84	2018-06-07	2023-12-04	2023-12-10	Suite
1351	20	139	2020-09-11	2027-02-13	2027-02-14	Double
1352	13	171	2017-05-10	2019-07-26	2019-08-08	Suite
1353	16	160	2024-03-19	2024-10-21	2024-11-09	Suite
1354	11	153	2014-03-11	2022-11-05	2022-11-19	Single
1355	7	167	2020-06-30	2026-11-12	2026-11-19	Smoking Double
1356	9	26	2015-05-31	2018-06-17	2018-07-05	Single
1357	6	135	2020-09-20	2026-06-26	2026-07-06	Single
1358	18	125	2014-07-26	2014-10-09	2014-10-12	Double
1359	14	39	2020-01-25	2024-07-30	2024-08-13	Double
1360	7	197	2015-09-23	2023-08-12	2023-08-30	Suite
1361	7	46	2021-03-28	2029-01-23	2029-01-29	Penthouse
1362	14	136	2012-07-09	2017-07-05	2017-07-10	Family Style
1363	17	163	2023-10-01	2024-05-27	2024-06-15	Double
1364	10	80	2018-08-26	2021-03-14	2021-03-25	Family Style
1365	9	35	2021-01-03	2026-05-10	2026-05-24	Penthouse
1366	8	47	2018-04-15	2019-10-29	2019-11-13	Penthouse
1367	16	169	2021-09-23	2029-07-29	2029-08-19	Family Style
1368	10	2	2016-11-19	2017-08-02	2017-08-03	Single
1369	8	190	2021-11-16	2026-10-28	2026-11-17	Double
1370	14	119	2012-07-03	2021-04-16	2021-05-07	Single
1371	1	144	2022-04-05	2028-05-26	2028-05-28	Smoking Single
1372	7	157	2018-10-17	2020-06-02	2020-06-16	Smoking Single
1373	12	114	2023-03-01	2027-12-04	2027-12-12	Family Style
1374	13	177	2015-10-26	2024-01-29	2024-02-09	Smoking Double
1375	17	39	2020-12-23	2028-02-14	2028-03-03	Penthouse
1376	3	59	2011-02-24	2014-08-08	2014-08-28	Suite
1377	6	18	2021-10-05	2025-10-07	2025-10-23	Double
1378	13	97	2017-05-16	2023-08-21	2023-08-28	Penthouse
1379	10	70	2023-05-11	2029-02-13	2029-03-02	Smoking Single
1380	20	109	2011-06-28	2012-09-01	2012-09-14	Single
1381	7	153	2020-05-15	2028-01-24	2028-02-03	King
1382	2	25	2019-08-22	2021-08-03	2021-08-08	Penthouse
1383	18	16	2022-08-25	2024-09-05	2024-09-10	Family Style
1384	11	20	2015-02-27	2021-11-17	2021-11-28	King
1385	12	62	2022-05-28	2027-07-02	2027-07-03	Family Style
1386	9	156	2016-10-13	2022-11-07	2022-11-15	Family Style
1387	12	132	2020-11-14	2025-01-01	2025-01-09	Smoking Single
1388	17	117	2013-03-10	2016-04-26	2016-05-14	Suite
1389	11	92	2022-04-22	2026-08-13	2026-08-31	Single
1390	1	186	2019-03-29	2020-05-10	2020-05-28	Smoking Double
1391	8	174	2020-04-16	2026-10-12	2026-10-31	Smoking Double
1392	19	103	2014-10-03	2020-11-19	2020-11-28	Double
1393	12	172	2020-11-21	2026-05-10	2026-05-27	Smoking Single
1394	10	165	2018-01-01	2019-04-29	2019-05-04	Smoking Single
1395	11	122	2021-03-26	2027-11-10	2027-11-17	Penthouse
1396	7	128	2019-05-19	2024-03-24	2024-04-06	King
1397	2	44	2023-06-12	2028-12-18	2028-12-22	Smoking Double
1398	17	108	2014-03-08	2023-10-31	2023-11-15	Smoking Double
1399	12	185	2023-10-18	2026-11-15	2026-11-25	Smoking Double
1400	9	72	2013-10-28	2020-03-18	2020-03-20	Smoking Single
1401	12	40	2022-01-06	2027-04-20	2027-04-22	Single
1402	1	11	2017-12-30	2023-01-22	2023-01-24	Smoking Single
1403	13	126	2021-08-14	2027-04-08	2027-04-12	Smoking Single
1404	9	24	2012-02-29	2013-01-10	2013-01-22	Smoking Single
1405	1	161	2023-02-05	2029-11-14	2029-12-03	Family Style
1406	9	115	2014-06-24	2021-02-07	2021-02-12	Smoking Double
1407	15	79	2022-03-08	2029-09-16	2029-10-03	Smoking Double
1408	7	51	2017-11-15	2023-11-06	2023-11-13	Penthouse
1409	20	56	2021-06-29	2025-07-04	2025-07-11	Family Style
1410	7	83	2018-08-15	2019-12-08	2019-12-09	King
1411	14	188	2022-04-30	2029-06-29	2029-07-08	King
1412	19	195	2015-01-02	2021-10-05	2021-10-17	Single
1413	13	107	2023-05-08	2029-09-07	2029-09-17	Suite
1414	18	33	2012-09-01	2013-07-04	2013-07-08	Smoking Double
1415	15	183	2023-01-18	2027-01-30	2027-02-12	King
1416	1	153	2010-10-23	2023-01-21	2023-01-29	Family Style
1417	9	86	2021-11-26	2029-07-22	2029-08-09	Suite
1418	16	117	2013-09-27	2014-04-06	2014-04-11	Double
1419	2	111	2022-08-13	2025-04-04	2025-04-07	Smoking Double
1420	19	142	2017-12-28	2021-09-18	2021-10-08	Smoking Double
1421	10	113	2023-09-17	2026-02-06	2026-02-11	Single
1422	15	10	2017-06-29	2019-04-06	2019-04-13	Suite
1423	18	1	2022-05-26	2029-11-27	2029-11-30	King
1424	13	181	2010-06-27	2012-10-18	2012-11-02	Smoking Single
1425	1	176	2021-11-11	2026-03-17	2026-03-30	King
1426	19	11	2018-01-27	2022-10-18	2022-10-26	Penthouse
1427	14	171	2022-12-07	2027-09-28	2027-10-07	Smoking Double
1428	3	13	2018-05-21	2022-05-01	2022-05-12	King
1429	3	184	2021-12-10	2026-03-23	2026-04-07	Smoking Single
1430	19	15	2011-09-14	2012-08-18	2012-08-30	Smoking Double
1431	15	141	2020-01-03	2024-08-18	2024-08-27	Family Style
1432	13	76	2016-12-13	2019-10-08	2019-10-23	Family Style
1433	12	133	2021-07-13	2026-08-07	2026-08-28	Smoking Double
1434	20	12	2014-04-08	2022-05-23	2022-06-09	Double
1435	20	176	2023-12-28	2027-07-21	2027-08-02	Family Style
1436	2	59	2019-09-14	2024-02-21	2024-03-03	Family Style
1437	16	101	2020-06-23	2028-08-10	2028-08-20	Family Style
1438	6	168	2014-07-27	2022-07-11	2022-07-24	Single
1439	4	94	2022-03-09	2027-08-10	2027-08-16	King
1440	7	183	2018-03-12	2018-04-04	2018-04-20	Double
1441	14	189	2023-05-15	2024-08-26	2024-09-14	Family Style
1442	8	33	2018-10-24	2023-08-17	2023-08-19	Penthouse
1443	6	117	2021-08-30	2026-04-07	2026-04-23	Penthouse
1444	13	19	2014-07-08	2022-06-02	2022-06-09	King
1445	6	21	2022-01-26	2026-05-20	2026-06-05	King
1446	5	75	2014-01-10	2014-10-23	2014-10-30	Family Style
1447	19	140	2021-07-30	2029-11-03	2029-11-15	King
1448	17	180	2012-02-26	2012-10-05	2012-10-15	King
1449	15	176	2024-02-08	2028-03-30	2028-04-12	King
1450	13	42	2013-08-31	2017-06-24	2017-07-14	King
1451	11	86	2020-03-14	2027-02-11	2027-02-23	Smoking Single
1452	5	131	2011-11-23	2023-08-16	2023-09-03	Penthouse
1453	2	169	2020-03-26	2029-12-16	2029-12-30	Double
1454	11	192	2019-05-01	2019-06-20	2019-06-22	Penthouse
1455	6	136	2021-12-05	2024-06-24	2024-06-28	Suite
1456	5	190	2011-04-26	2023-03-04	2023-03-08	Smoking Single
1457	3	125	2022-09-02	2025-10-03	2025-10-18	Suite
1458	4	77	2018-05-23	2018-10-04	2018-10-13	Penthouse
1459	3	116	2024-03-01	2029-01-20	2029-01-29	Single
1460	13	28	2011-09-06	2022-11-14	2022-11-15	Smoking Double
1461	2	124	2022-03-03	2024-12-30	2025-01-04	Family Style
1462	12	130	2012-02-10	2020-04-14	2020-04-29	Single
1463	9	61	2021-12-22	2024-09-23	2024-10-02	Smoking Double
1464	17	178	2011-12-19	2022-06-22	2022-06-25	Suite
1465	16	54	2020-07-19	2028-03-18	2028-03-20	King
1466	14	146	2017-01-10	2020-03-24	2020-04-01	Penthouse
1467	5	52	2023-07-06	2027-05-27	2027-05-30	Single
1468	5	127	2017-11-30	2017-12-03	2017-12-08	Smoking Single
1469	2	157	2023-05-26	2027-04-11	2027-04-17	Smoking Single
1470	6	135	2012-05-01	2015-10-20	2015-10-23	Single
1471	5	181	2020-09-30	2025-09-03	2025-09-22	Family Style
1472	18	57	2016-03-18	2020-03-20	2020-03-29	Family Style
1473	6	60	2023-08-05	2029-01-28	2029-02-07	Smoking Single
1474	10	127	2019-09-25	2020-09-13	2020-09-28	Penthouse
1475	11	168	2021-04-21	2025-09-29	2025-10-03	Penthouse
1476	5	6	2012-07-11	2012-12-23	2013-01-03	Single
1477	7	9	2023-07-04	2027-05-13	2027-05-22	Smoking Double
1478	20	3	2018-09-10	2023-03-15	2023-03-21	Penthouse
1479	19	82	2022-12-04	2026-07-01	2026-07-09	Family Style
1480	13	50	2014-05-26	2022-02-15	2022-02-22	Penthouse
1481	2	181	2021-06-17	2027-11-27	2027-12-03	Penthouse
1482	4	122	2011-03-25	2014-11-22	2014-11-26	King
1483	6	83	2021-06-15	2028-03-24	2028-04-13	Smoking Single
1484	7	40	2019-09-02	2023-03-05	2023-03-12	Penthouse
1485	17	75	2023-02-13	2027-08-02	2027-08-05	King
1486	7	178	2013-03-05	2018-05-11	2018-06-01	Family Style
1487	3	40	2023-04-06	2026-08-17	2026-09-04	Penthouse
1488	10	46	2016-09-28	2021-05-30	2021-06-10	Smoking Single
1489	3	104	2023-08-29	2028-12-29	2029-01-10	Penthouse
1490	8	20	2019-06-30	2022-09-10	2022-09-13	Single
1491	10	37	2022-01-21	2025-04-25	2025-05-14	Smoking Single
1492	17	107	2017-12-21	2021-01-15	2021-01-30	Smoking Single
1493	4	148	2023-11-22	2024-05-19	2024-05-21	Smoking Single
1494	18	71	2013-05-21	2018-08-12	2018-08-24	Penthouse
1495	12	178	2022-12-09	2026-03-24	2026-04-12	Smoking Single
1496	19	188	2011-09-11	2014-08-29	2014-09-12	Family Style
1497	12	40	2023-09-16	2024-08-11	2024-08-31	Penthouse
1498	17	180	2014-03-10	2017-08-23	2017-09-04	Double
1499	11	107	2023-03-17	2028-10-26	2028-11-06	Double
1500	10	5	2013-06-08	2021-12-17	2021-12-22	Suite
1501	7	68	2021-05-10	2027-02-07	2027-02-19	Suite
1502	4	188	2016-01-26	2018-04-03	2018-04-24	Family Style
1503	15	134	2020-01-22	2028-01-02	2028-01-15	Family Style
1504	18	14	2011-06-01	2018-06-15	2018-07-05	Smoking Single
1505	12	150	2020-05-17	2025-03-16	2025-04-05	Penthouse
1506	7	191	2018-06-29	2019-10-04	2019-10-15	Smoking Single
1507	7	106	2022-01-19	2028-12-03	2028-12-23	Single
1508	4	47	2010-10-03	2023-07-11	2023-07-30	Smoking Double
1509	7	38	2021-12-18	2027-03-26	2027-04-07	Smoking Single
1510	19	172	2018-02-27	2022-12-28	2023-01-02	Smoking Single
1511	5	134	2021-12-07	2026-06-12	2026-06-20	Family Style
1512	16	35	2010-03-10	2018-04-02	2018-04-18	Penthouse
1513	12	159	2023-08-24	2027-03-29	2027-04-13	Penthouse
1514	5	62	2013-06-15	2014-09-10	2014-09-19	Penthouse
1515	19	112	2023-07-29	2026-07-09	2026-07-28	Smoking Double
1516	7	146	2015-11-30	2017-01-17	2017-01-26	King
1517	19	75	2020-12-14	2028-02-06	2028-02-27	Single
1518	5	105	2011-04-18	2014-11-16	2014-12-03	Smoking Double
1519	17	187	2020-07-01	2027-02-25	2027-03-09	Double
1520	19	132	2010-05-31	2020-09-11	2020-09-21	Single
1521	20	152	2021-03-03	2029-04-19	2029-05-06	Penthouse
1522	4	20	2012-04-18	2023-04-22	2023-04-25	Smoking Single
1523	7	137	2020-12-28	2029-12-13	2029-12-24	Double
1524	8	124	2016-04-19	2022-12-16	2023-01-02	Smoking Single
1525	6	113	2020-08-08	2025-04-07	2025-04-11	Penthouse
1526	6	31	2017-11-07	2018-12-31	2019-01-18	Smoking Double
1527	18	15	2022-09-28	2029-07-08	2029-07-25	King
1528	18	179	2016-06-25	2019-04-11	2019-04-26	Penthouse
1529	11	12	2023-04-10	2024-12-07	2024-12-15	Smoking Double
1530	13	184	2018-07-12	2019-02-19	2019-03-06	Family Style
1531	1	76	2022-02-12	2024-04-29	2024-05-10	Penthouse
1532	7	3	2015-03-01	2021-03-23	2021-04-05	Smoking Double
1533	11	17	2020-07-23	2027-04-15	2027-04-23	Suite
1534	12	31	2011-02-23	2014-12-19	2014-12-23	Single
1535	19	120	2022-01-02	2028-07-07	2028-07-12	Suite
1536	18	76	2010-10-13	2016-01-19	2016-01-29	Suite
1537	19	173	2021-08-24	2027-07-02	2027-07-16	Single
1538	8	148	2011-03-06	2020-06-30	2020-07-04	Smoking Single
1539	20	115	2021-05-05	2024-08-18	2024-09-07	Smoking Double
1540	1	17	2013-12-24	2023-11-21	2023-12-06	Family Style
1541	20	55	2021-11-14	2026-07-27	2026-08-15	Double
1542	4	34	2010-12-31	2023-07-22	2023-07-24	King
1543	18	101	2021-08-01	2029-06-20	2029-06-25	Single
1544	17	2	2011-01-02	2021-09-05	2021-09-19	Smoking Double
1545	8	176	2021-08-24	2024-10-21	2024-11-07	Double
1546	15	199	2014-07-26	2017-06-09	2017-06-13	Single
1547	19	48	2021-04-07	2029-09-20	2029-09-26	Smoking Double
1548	8	136	2017-12-07	2019-09-23	2019-09-28	Family Style
1549	15	173	2023-04-21	2027-07-20	2027-07-27	Single
1550	8	1	2011-02-18	2013-04-17	2013-04-21	Double
1551	20	135	2020-11-01	2027-03-16	2027-03-21	Family Style
1552	19	106	2012-05-30	2017-11-01	2017-11-08	Double
1553	16	120	2021-09-15	2027-05-01	2027-05-07	Smoking Double
1554	9	50	2015-03-20	2018-12-15	2018-12-28	Double
1555	13	9	2021-03-11	2026-11-24	2026-11-25	Suite
1556	13	70	2016-08-31	2020-04-19	2020-05-02	Single
1557	12	39	2023-09-29	2026-09-14	2026-10-04	Smoking Double
1558	15	125	2017-05-08	2021-04-03	2021-04-21	Suite
1559	20	100	2023-03-31	2024-10-12	2024-11-02	Suite
1560	3	62	2017-02-08	2020-01-08	2020-01-19	Family Style
1561	10	129	2023-01-28	2024-06-16	2024-07-02	Double
1562	11	161	2010-04-04	2017-07-07	2017-07-17	Suite
1563	2	21	2021-11-18	2027-01-12	2027-01-23	Single
1564	13	151	2012-06-26	2021-07-21	2021-08-03	Penthouse
1565	12	22	2022-06-25	2028-03-14	2028-03-20	Penthouse
1566	15	185	2018-10-09	2020-10-30	2020-11-14	Suite
1567	7	167	2021-01-19	2025-12-05	2025-12-15	Family Style
1568	18	108	2017-11-13	2019-01-29	2019-02-13	Single
1569	4	13	2021-05-28	2024-12-23	2024-12-25	King
1570	10	14	2013-02-03	2019-09-05	2019-09-17	King
1571	11	100	2022-04-06	2028-06-24	2028-07-05	Family Style
1572	20	71	2010-09-01	2017-05-04	2017-05-11	Double
1573	18	21	2020-02-10	2025-01-15	2025-02-03	Penthouse
1574	2	200	2015-04-13	2016-06-07	2016-06-18	Single
1575	1	14	2023-08-14	2026-01-24	2026-01-31	Penthouse
1576	7	145	2017-10-23	2022-01-21	2022-01-22	Single
1577	9	75	2023-07-30	2029-04-18	2029-05-09	Smoking Double
1578	3	45	2010-10-13	2023-09-17	2023-10-04	Smoking Single
1579	16	44	2023-01-14	2028-03-23	2028-04-08	Family Style
1580	11	10	2010-10-06	2023-01-04	2023-01-13	Suite
1581	9	19	2024-01-09	2026-02-18	2026-02-25	Suite
1582	9	191	2012-06-09	2018-12-17	2018-12-27	King
1583	3	36	2020-02-15	2028-07-02	2028-07-10	Family Style
1584	15	5	2019-07-11	2021-07-06	2021-07-09	Single
1585	3	52	2023-07-08	2028-12-20	2029-01-01	Smoking Single
1586	15	22	2018-11-19	2020-09-23	2020-10-14	Family Style
1587	1	107	2023-05-31	2026-02-16	2026-02-19	Penthouse
1588	16	185	2011-05-19	2021-07-23	2021-08-04	Suite
1589	6	159	2022-05-04	2026-03-25	2026-04-15	Penthouse
1590	13	34	2016-03-20	2022-11-11	2022-11-23	King
1591	4	67	2021-01-02	2025-05-15	2025-05-22	Single
1592	17	94	2018-04-13	2022-05-03	2022-05-24	King
1593	4	65	2023-04-04	2028-03-17	2028-03-21	Smoking Single
1594	7	121	2011-08-16	2016-04-13	2016-04-14	Smoking Double
1595	12	140	2024-03-04	2027-11-19	2027-11-21	Smoking Single
1596	13	49	2012-07-11	2023-11-28	2023-12-13	Smoking Double
1597	2	180	2023-07-08	2025-01-24	2025-02-08	Suite
1598	19	45	2012-05-30	2018-08-05	2018-08-23	Smoking Single
1599	13	149	2023-11-03	2024-08-28	2024-09-12	Penthouse
1600	9	42	2019-12-05	2021-02-21	2021-02-26	Smoking Double
1601	1	69	2020-06-07	2029-08-26	2029-09-11	Suite
1602	17	15	2018-04-12	2023-02-13	2023-02-24	Single
1603	14	75	2020-12-01	2027-08-02	2027-08-07	Smoking Double
1604	9	104	2016-10-28	2018-03-06	2018-03-26	Smoking Single
1605	5	112	2020-07-07	2027-06-18	2027-06-30	Suite
1606	8	165	2019-08-05	2020-07-21	2020-08-02	Suite
1607	13	166	2023-06-16	2026-03-05	2026-03-10	Double
1608	14	14	2015-02-08	2019-01-04	2019-01-22	Suite
1609	16	59	2022-09-12	2028-06-30	2028-07-18	Double
1610	15	101	2017-03-06	2019-09-17	2019-10-08	Suite
1611	3	7	2022-04-29	2027-07-03	2027-07-12	Family Style
1612	12	11	2019-04-12	2019-04-28	2019-04-30	King
1613	9	82	2020-07-28	2027-05-14	2027-05-26	King
1614	9	193	2010-10-21	2020-01-05	2020-01-17	Smoking Double
1615	14	43	2021-10-14	2028-11-01	2028-11-14	Suite
1616	20	110	2017-11-13	2019-02-11	2019-03-04	Penthouse
1617	7	21	2023-01-10	2024-08-16	2024-09-02	Single
1618	15	58	2017-11-02	2020-06-04	2020-06-14	Penthouse
1619	15	75	2020-10-30	2025-11-02	2025-11-12	Family Style
1620	5	61	2013-02-22	2023-08-16	2023-08-17	Family Style
1621	18	136	2020-07-22	2028-09-10	2028-09-16	Smoking Single
1622	2	179	2010-02-13	2010-04-07	2010-04-24	Smoking Double
1623	11	33	2023-05-12	2026-11-12	2026-11-29	Single
1624	16	98	2018-08-24	2024-02-29	2024-03-15	Suite
1625	1	200	2020-12-16	2028-03-19	2028-04-01	Smoking Double
1626	16	74	2011-10-05	2019-12-31	2020-01-06	Smoking Single
1627	3	77	2021-06-30	2028-01-23	2028-02-05	Penthouse
1628	5	196	2018-09-04	2021-10-21	2021-10-27	Single
1629	4	181	2020-03-25	2029-04-30	2029-05-10	Single
1630	8	148	2010-09-25	2024-01-09	2024-01-29	King
1631	16	94	2022-02-10	2025-01-03	2025-01-10	Family Style
1632	2	145	2013-06-27	2013-07-10	2013-07-31	Double
1633	6	143	2020-02-25	2029-10-03	2029-10-23	Suite
1634	16	36	2016-03-17	2016-07-16	2016-07-21	King
1635	19	52	2020-08-15	2027-06-16	2027-06-30	Smoking Double
1636	8	11	2019-11-18	2020-11-26	2020-12-05	Family Style
1637	6	170	2023-08-20	2027-10-21	2027-11-11	King
1638	4	26	2012-02-17	2019-01-29	2019-02-09	Suite
1639	9	40	2021-09-10	2027-12-26	2027-12-30	Penthouse
1640	6	128	2013-01-06	2015-09-28	2015-10-01	Smoking Double
1641	18	74	2023-02-24	2026-02-07	2026-02-22	Smoking Double
1642	20	140	2019-10-11	2023-10-21	2023-11-04	Suite
1643	20	69	2021-05-10	2026-07-19	2026-07-24	Double
1644	20	186	2011-02-27	2018-12-19	2018-12-22	Suite
1645	4	109	2020-09-01	2027-04-20	2027-05-02	Family Style
1646	2	166	2017-09-21	2017-12-23	2017-12-30	King
1647	13	4	2020-08-24	2025-06-14	2025-06-24	Smoking Single
1648	10	60	2010-02-17	2014-02-27	2014-03-05	Family Style
1649	8	37	2020-02-20	2027-08-07	2027-08-18	King
1650	2	111	2018-01-01	2019-05-26	2019-06-10	Smoking Double
1651	10	119	2020-09-23	2024-09-21	2024-10-05	Smoking Double
1652	14	64	2012-04-15	2023-09-19	2023-09-29	King
1653	20	34	2023-10-24	2028-03-10	2028-03-30	Single
1654	1	31	2011-09-28	2023-08-10	2023-08-29	Suite
1655	19	8	2020-05-13	2024-12-03	2024-12-11	Penthouse
1656	8	144	2015-07-29	2019-10-05	2019-10-25	Double
1657	3	125	2023-10-21	2028-09-11	2028-09-30	Smoking Double
1658	12	87	2010-01-05	2020-09-06	2020-09-09	Penthouse
1659	12	63	2020-04-14	2027-01-08	2027-01-15	Family Style
1660	14	112	2017-11-17	2018-06-21	2018-06-25	Suite
1661	14	22	2022-10-06	2025-09-18	2025-09-23	Suite
1662	4	187	2014-10-30	2020-02-18	2020-03-07	Smoking Single
1663	4	41	2023-01-29	2028-08-09	2028-08-16	King
1664	14	178	2019-11-25	2023-04-15	2023-04-18	Suite
1665	1	7	2022-08-31	2025-07-17	2025-07-19	King
1666	18	179	2019-11-02	2024-01-18	2024-01-27	Single
1667	1	39	2020-04-17	2026-05-18	2026-06-06	Smoking Single
1668	19	131	2019-05-19	2022-04-22	2022-04-24	Single
1669	15	24	2022-08-31	2028-06-09	2028-06-30	Suite
1670	20	21	2019-06-29	2019-11-15	2019-11-23	Smoking Single
1671	20	158	2021-02-23	2026-12-06	2026-12-24	Single
1672	3	108	2018-03-01	2019-03-24	2019-03-25	Suite
1673	5	78	2023-05-07	2024-12-12	2024-12-23	Smoking Single
1674	17	18	2010-09-12	2015-05-22	2015-05-25	Double
1675	18	199	2023-08-18	2024-10-31	2024-11-21	Family Style
1676	7	89	2019-01-21	2019-08-18	2019-09-04	Single
1677	11	63	2023-10-06	2027-06-03	2027-06-20	Penthouse
1678	10	160	2016-06-29	2017-10-14	2017-10-28	Smoking Double
1679	11	169	2022-10-26	2027-08-24	2027-09-12	Penthouse
1680	7	97	2017-11-01	2019-03-19	2019-04-05	Penthouse
1681	8	129	2023-06-06	2028-07-25	2028-08-09	King
1682	18	179	2012-08-20	2015-01-09	2015-01-21	Family Style
1683	14	5	2020-10-10	2026-10-02	2026-10-03	Penthouse
1684	18	108	2017-04-22	2024-02-17	2024-02-21	Penthouse
1685	2	30	2021-11-03	2026-03-29	2026-04-11	Suite
1686	4	7	2012-04-16	2023-12-30	2024-01-06	Smoking Single
1687	16	69	2021-11-25	2028-02-23	2028-03-10	King
1688	7	66	2016-03-26	2020-04-28	2020-05-05	Penthouse
1689	5	43	2022-02-04	2024-05-08	2024-05-12	Single
1690	3	141	2017-12-12	2024-02-08	2024-02-27	Smoking Double
1691	16	124	2021-02-15	2027-04-04	2027-04-23	Double
1692	6	14	2015-08-11	2020-02-15	2020-02-22	Penthouse
1693	17	11	2020-09-13	2027-08-09	2027-08-14	Single
1694	20	32	2013-02-05	2018-05-11	2018-05-28	King
1695	4	47	2021-09-27	2025-01-07	2025-01-23	King
1696	19	130	2016-10-29	2021-01-10	2021-01-30	Double
1697	16	122	2024-02-04	2027-05-06	2027-05-09	Smoking Double
1698	8	133	2011-12-13	2017-07-22	2017-08-02	Double
1699	3	123	2020-08-07	2025-12-17	2025-12-21	King
1700	11	85	2014-05-23	2016-09-23	2016-10-09	King
1701	5	142	2022-02-15	2027-05-28	2027-06-04	Family Style
1702	16	21	2014-04-15	2022-06-10	2022-06-14	Single
1703	4	61	2023-12-26	2029-11-12	2029-11-23	Suite
1704	9	199	2015-05-10	2023-01-30	2023-02-04	Penthouse
1705	2	169	2021-01-23	2027-06-13	2027-06-19	Double
1706	20	46	2014-02-10	2022-04-18	2022-04-27	Penthouse
1707	20	198	2021-07-03	2025-01-16	2025-01-25	Smoking Single
1708	6	141	2012-07-17	2022-01-28	2022-02-09	Penthouse
1709	11	59	2020-01-05	2024-11-18	2024-11-23	Smoking Single
1710	6	94	2016-02-18	2021-12-10	2021-12-30	King
1711	15	108	2021-04-26	2028-05-15	2028-05-24	King
1712	9	102	2017-02-15	2022-04-23	2022-05-10	Penthouse
1713	2	118	2020-12-09	2026-07-16	2026-07-30	King
1714	3	133	2019-11-13	2024-01-30	2024-02-19	Suite
1715	2	112	2020-12-24	2028-06-29	2028-07-20	Single
1716	16	153	2019-04-13	2019-04-15	2019-04-25	Single
1717	2	46	2022-12-19	2026-09-01	2026-09-10	Single
1718	7	164	2015-12-31	2018-08-16	2018-08-27	Family Style
1719	16	40	2023-12-18	2029-07-04	2029-07-15	Suite
1720	16	127	2013-06-03	2021-10-20	2021-11-10	Smoking Double
1721	11	68	2023-06-05	2024-05-07	2024-05-24	Smoking Single
1722	2	49	2012-08-18	2015-04-03	2015-04-19	Penthouse
1723	9	64	2023-08-16	2025-11-24	2025-12-02	Family Style
1724	8	194	2014-10-24	2017-11-03	2017-11-18	Smoking Single
1725	17	121	2022-03-27	2026-01-02	2026-01-14	Smoking Double
1726	9	89	2011-05-26	2015-03-20	2015-04-10	Smoking Single
1727	20	135	2022-12-24	2028-12-28	2028-12-29	Smoking Single
1728	12	106	2012-11-21	2022-11-12	2022-11-28	Penthouse
1729	1	193	2020-04-18	2027-05-14	2027-05-25	Penthouse
1730	3	154	2019-05-18	2020-01-14	2020-01-18	Double
1731	17	89	2020-01-06	2026-08-27	2026-09-07	King
1732	4	9	2016-05-03	2021-07-15	2021-07-23	Smoking Double
1733	17	147	2021-04-15	2027-11-15	2027-11-26	Double
1734	7	82	2010-11-07	2016-01-07	2016-01-21	Suite
1735	20	167	2020-11-26	2028-02-09	2028-02-10	Smoking Double
1736	8	155	2018-03-16	2019-09-18	2019-10-02	Family Style
1737	3	92	2020-04-12	2029-01-04	2029-01-24	Family Style
1738	14	28	2014-01-29	2022-07-05	2022-07-14	Smoking Double
1739	8	45	2020-01-27	2027-08-15	2027-08-18	Smoking Single
1740	11	108	2011-06-29	2018-10-10	2018-10-15	Family Style
1741	12	59	2021-07-02	2025-08-06	2025-08-25	Double
1742	12	139	2016-02-19	2018-01-21	2018-02-01	Single
1743	12	122	2021-05-28	2027-10-25	2027-10-30	Suite
